May 20 11:51:56 localhost app-12: [PolicyManagerApp] <> INFO  Loading Settings...
May 20 11:51:56 localhost app-12: [AppBase] <> INFO  Starting   policy-manager [12] ...
May 20 11:51:56 localhost app-12: [AppBase] <> INFO  Started    policy-manager [12] ...
May 20 13:43:09 localhost app-12: [AppBase] <> INFO  Stopping   policy-manager [12] ...
May 20 13:43:09 localhost app-12: [AppBase] <> INFO  Stopped    policy-manager [12] ...
May 20 13:43:14 localhost app-12: [PolicyManagerApp] <> INFO  Loading Settings...
May 20 13:43:14 localhost app-12: [AppBase] <> INFO  Starting   policy-manager [12] ...
May 20 13:43:14 localhost app-12: [AppBase] <> INFO  Started    policy-manager [12] ...
May 20 13:45:13 localhost app-12: [AppBase] <> INFO  Stopping   policy-manager [12] ...
May 20 13:45:13 localhost app-12: [AppBase] <> INFO  Stopped    policy-manager [12] ...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> INFO  Initializing Settings...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> INFO  Creating the default settings...
May 21 09:41:28 localhost app-12: [WireGuardVpnApp] <> WARN  192.168.252.60
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: wg-quick: `wg0' is not a WireGuard interface
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> ERROR Failed calling WireGuard start script (return code: 1)
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link add wg0 type wireguard
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] wg setconf wg0 /dev/fd/63
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 address add 192.168.64.1 dev wg0
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link set mtu 1500 up dev wg0
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnApp] <> INFO  Loading Settings...
May 21 09:41:30 localhost app-12: [AppBase] <> INFO  Starting   wireguard-vpn [12] ...
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: wg-quick: `wg0' already exists
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> ERROR Failed calling WireGuard start script (return code: 1)
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:41:30 localhost app-12: [AppBase] <> INFO  Started    wireguard-vpn [12] ...
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link delete dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  Starting WireGuard interface and tunnels
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link add wg0 type wireguard
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] wg setconf wg0 /dev/fd/63
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 address add 192.168.64.1 dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link set mtu 1500 up dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip -4 route add 192.168.64.3/32 dev wg0
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:42:24 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Stopping   wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [WireGuardVpnMonitor] <> INFO  WireGuardVpn monitor was interrupted
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  Stopping WireGuard interface and tunnels
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: 
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /usr/bin/wg-quick: [#] ip link delete dev wg0
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [WireGuardVpnManager] <> INFO  /etc/untangle/iptables-rules.d/720-wireguard-vpn: 
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Stopped    wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Destroying wireguard-vpn [12] ...
May 21 09:44:02 localhost app-12: [AppBase] <> INFO  Destroyed  wireguard-vpn [12] ...
Aug  6 09:57:56 localhost app-12: [ReportsApp] <> INFO  Loading Settings...
Aug  6 09:57:56 localhost app-12: [ReportsManagerImpl] <> INFO  Creating Schema: 
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Top Blocked Viruses" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-ftp-virus.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Top Blocked Viruses" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-email-virus.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Clean Web Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-clean-web-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Top Blocked Clients" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-ftp-clients.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Top Blocked Sites" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-web-hosts.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Top Blocked Clients" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-web-clients.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Infected Web Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-infected-web-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Usage (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/email-usage-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Virus Blocker Lite Email Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/summary-email.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Infected Ftp Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-infected-ftp-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Top Blocked Sites" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/top-ftp-servers.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Usage (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/ftp-usage-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Usage (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/web-usage-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Virus Blocker Lite FTP Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/summary-ftp.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Usage (scanned)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/ftp-usage-scanned.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Clean Ftp Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/virus-blocker-lite-clean-ftp-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "FTP Usage (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/ftp-usage-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Virus Blocker Lite Web Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/summary-web.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Web Usage (blocked)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/web-usage-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Email Usage (scanned)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/virus-blocker-lite/reports/email-usage-scanned.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Traffic By Policy" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/policy-manager/reports/traffic-by-policy.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Policy Manager Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/policy-manager/reports/summary.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Sessions By Policy" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/policy-manager/reports/sessions-by-policy.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Policy Usage" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/policy-manager/reports/usage-by-policy.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/policy-manager/reports/policy-manager-all-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Sessions By Interface" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wan-balancer/reports/sessions-by-inteface.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Bytes By Interface" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wan-balancer/reports/bytes-by-interface.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "WAN Balancer Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/wan-balancer/reports/summary.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Backup Usage (failed)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/configuration-backup/reports/backup-usage-failed.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Configuration Backup Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/configuration-backup/reports/summary.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Backup Usage (success)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/configuration-backup/reports/backup-usage-passed.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Backup Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/configuration-backup/reports/configuration-backup-backup-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Backup Usage (all)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/configuration-backup/reports/backup-usage-all.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Data Usage (by interface)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-data-total.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Bypassed Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-bypassed-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Devices Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/devices-updates.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Sessions Per Hour" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/sessions-per-hour.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Port Forwarded Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-port-forwarded-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Client Addresses" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/top-clients-by-session.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Hosts Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/hosts-updates.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Hosts Updates" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/host-table-updates.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Data Rx-Usage (by interface)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-data-rx.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Settings Changes" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/administration-settings-changes.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Sessions Per Minute" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/sessions-per-minute.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Hosts Additions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/host-table-additions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Admin Logins" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/admin-logins.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Network Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-summary.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Users Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/users-updates.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Penalty Box Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/hosts-penalty-box.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Server Addresses" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/top-servers-by-session.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Devices Additions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/devices-additions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "NATd Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-natd-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/sessions-scanned.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-all-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top IP Protocols" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/top-protocols-by-session.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Data Usage per Day (by interface)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-data-total-by-day.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Blocked Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-blocked-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Server Status Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/server-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Data Tx-Usage (by interface)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-data-tx.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Server Countries" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/top-country-by-session.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Hosts Active" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/host-table-size.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Settings Changes" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/settings-changes.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Server Ports" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/top-port-by-session.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Interface Usage" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/interface-stats.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Admin Login Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/administration-logins.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Devices Updates" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/devices-updates-report.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Session Minutes" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-all-session-minutes.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Scanned Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/network-scanned-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Bandwidth Usage" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/untangle-vm/reports/bandwidth-usage.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "OpenVPN Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/openvpn/reports/openvpn-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Statistic Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/openvpn/reports/openvpn-statistics.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Clients (by usage)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/openvpn/reports/top-username-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "OpenVPN Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/openvpn/reports/summary.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "OpenVPN Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/openvpn/reports/openvpn-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Connection Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/openvpn/reports/openvpn-connect-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "OpenVPN Bandwidth Usage" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/openvpn/reports/bandwidth-usage.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "API Usage" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/directory-connector/reports/api-usage.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Directory Connector Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/directory-connector/reports/summary.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "API Events" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/directory-connector/reports/api-events.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "All Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/ssl-inspector/reports/ssl-inspector-all-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Abandoned Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/ssl-inspector/reports/ssl-inspector-abandoned-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Untrusted Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/ssl-inspector/reports/ssl-inspector-untrusted-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Ignored Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/ssl-inspector/reports/ssl-inspector-ignored-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "SSL Inspector Summary" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/ssl-inspector/reports/summary.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Sessions Inspected" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/ssl-inspector/reports/sessions-inspected.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Inspected Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/ssl-inspector/reports/ssl-inspector-inspected-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Sessions Scanned" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/ssl-inspector/reports/sessions-scanned.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Inspected Sites" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/ssl-inspector/reports/top-sites-by-inspected.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Ignored Sites" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/ssl-inspector/reports/top-sites-by-ignored.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Blocked Sessions" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/ssl-inspector/reports/ssl-inspector-blocked-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Blocked Applications" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control/reports/top-application-by-blocked.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Categories (by sessions)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control/reports/top-category-by-sessions.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Applications (by size)" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control/reports/top-application-by-size.json]
Aug  6 09:57:57 localhost app-12: [ReportsManagerImpl] <> INFO  Report Entries Update: Adding  "Top Applications Usage" [/root/development/github/ngfw_src/dist/usr/share/untangle/lib/application-control/reports/top-application-usage.json]
